1,1,9.99000999000999E-4,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
36,1,0.03596403596403597,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o2, p: p1])
36,2,0.03596403596403597,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d2, e: e2, g: g2, f: f1, h: h1, i: i2, j: j2, k: k1, l: l1, m: m2, n: n1, o: o1, p: p1])
37,1,0.03696303696303696,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o2, p: p1])
37,2,0.03696303696303696,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d2, e: e1, g: g1, f: f2, h: h2, i: i1, j: j1, k: k2, l: l1, m: m2, n: n1, o: o2, p: p2])
38,1,0.03796203796203796,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
38,2,0.03796203796203796,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d2, e: e1, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o1, p: p2])
39,1,0.03896103896103896,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o2, p: p1])
39,2,0.03896103896103896,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e1, g: g1, f: f2, h: h1, i: i2, j: j1, k: k1, l: l2, m: m2, n: n1, o: o1, p: p2])
40,1,0.03996003996003996,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o2, p: p1])
40,2,0.03996003996003996,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g1, f: f1, h: h1, i: i1, j: j1, k: k1, l: l1, m: m1, n: n1, o: o2, p: p2])
41,1,0.04095904095904096,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o2, p: p1])
41,2,0.04095904095904096,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g1, f: f2, h: h2, i: i2, j: j2, k: k1, l: l1, m: m2, n: n2, o: o1, p: p1])
42,1,0.04195804195804196,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
42,2,0.04195804195804196,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d1, e: e1, g: g2, f: f2, h: h1, i: i1, j: j2, k: k2, l: l1, m: m1, n: n1, o: o1, p: p2])
43,1,0.04295704295704296,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
43,2,0.04295704295704296,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h2, i: i1, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
44,1,0.04395604395604396,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
44,2,0.04395604395604396,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d1, e: e1, g: g2, f: f2, h: h1, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p1])
45,1,0.04495504495504495,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
45,2,0.04495504495504495,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d1, e: e2, g: g2, f: f2, h: h1, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o1, p: p2])
46,1,0.04595404595404595,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
46,2,0.04595404595404595,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e2, g: g1, f: f2, h: h2, i: i2, j: j1, k: k2, l: l2, m: m2, n: n1, o: o2, p: p2])
47,1,0.04695304695304695,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
47,2,0.04695304695304695,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d1, e: e2, g: g1, f: f2, h: h2, i: i2, j: j1, k: k1, l: l2, m: m1, n: n2, o: o1, p: p2])
48,1,0.04795204795204795,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
48,2,0.04795204795204795,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h1, i: i1, j: j2, k: k2, l: l1, m: m1, n: n1, o: o1, p: p1])
49,1,0.04895104895104895,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
49,2,0.04895104895104895,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g2, f: f2, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
50,1,0.04995004995004995,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
50,2,0.04995004995004995,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d2, e: e1, g: g1, f: f2, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
51,1,0.05094905094905095,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o2, p: p1])
51,2,0.05094905094905095,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, g: g2, f: f1, h: h1, i: i2, j: j1, k: k1, l: l2, m: m2, n: n1, o: o2, p: p1])
52,1,0.05194805194805195,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o2, p: p1])
52,2,0.05194805194805195,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e1, g: g2, f: f2, h: h2, i: i1, j: j1, k: k2, l: l1, m: m2, n: n1, o: o1, p: p1])
53,1,0.052947052947052944,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o2, p: p1])
53,2,0.052947052947052944,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d1, e: e1, g: g1, f: f2, h: h2, i: i2, j: j1, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
54,1,0.053946053946053944,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
54,2,0.053946053946053944,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d1, e: e2, g: g2, f: f1, h: h1, i: i1, j: j1, k: k2, l: l2, m: m2, n: n1, o: o1, p: p2])
55,1,0.054945054945054944,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h2, i: i2, j: j2, k: k1, l: l2, m: m1, n: n1, o: o2, p: p1])
55,2,0.054945054945054944,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d1, e: e2, g: g1, f: f1, h: h1, i: i1, j: j1, k: k2, l: l1, m: m2, n: n1, o: o2, p: p2])
56,1,0.055944055944055944,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
56,2,0.055944055944055944,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e2, g: g1, f: f1, h: h1, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o1, p: p1])
57,1,0.056943056943056944,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
57,2,0.056943056943056944,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e1, g: g1, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m2, n: n1, o: o1, p: p1])
58,1,0.057942057942057944,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n1, o: o2, p: p1])
58,2,0.057942057942057944,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d2, e: e1, g: g2, f: f2, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o1, p: p2])
59,1,0.058941058941058944,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
59,2,0.058941058941058944,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h1, i: i2, j: j1, k: k2, l: l1, m: m1, n: n2, o: o1, p: p2])
60,1,0.059940059940059943,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
60,2,0.059940059940059943,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d1, e: e2, g: g2, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m2, n: n1, o: o1, p: p1])
61,1,0.060939060939060936,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
61,2,0.060939060939060936,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2, e: e2, g: g1, f: f2, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n1, o: o2, p: p1])
62,1,0.061938061938061936,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
62,2,0.061938061938061936,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h1, i: i2, j: j1, k: k2, l: l1, m: m1, n: n1, o: o2, p: p2])
63,1,0.06293706293706294,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
63,2,0.06293706293706294,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e1, g: g1, f: f1, h: h2, i: i1, j: j1, k: k1, l: l1, m: m2, n: n2, o: o2, p: p2])
64,1,0.06393606393606394,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
64,2,0.06393606393606394,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d2, e: e2, g: g1, f: f2, h: h2, i: i2, j: j2, k: k1, l: l2, m: m2, n: n1, o: o2, p: p2])
65,1,0.06493506493506493,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
65,2,0.06493506493506493,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e1, g: g1, f: f1, h: h2, i: i1, j: j1, k: k1, l: l1, m: m2, n: n1, o: o1, p: p2])
66,1,0.06593406593406594,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
66,2,0.06593406593406594,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e1, g: g1, f: f1, h: h2, i: i1, j: j2, k: k1, l: l1, m: m2, n: n1, o: o2, p: p1])
67,1,0.06693306693306693,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
67,2,0.06693306693306693,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g2, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
68,1,0.06793206793206794,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
68,2,0.06793206793206794,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g1, f: f2, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o1, p: p1])
69,1,0.06893106893106893,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
69,2,0.06893106893106893,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d2, e: e1, g: g1, f: f2, h: h2, i: i1, j: j2, k: k2, l: l2, m: m2, n: n1, o: o1, p: p2])
70,1,0.06993006993006994,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
70,2,0.06993006993006994,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d1, e: e2, g: g1, f: f2, h: h1, i: i1, j: j2, k: k2, l: l1, m: m2, n: n2, o: o1, p: p2])
