1,1,9.99000999000999E-4,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
43,1,0.04295704295704296,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
43,2,0.04295704295704296,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g3, h: h1])
44,1,0.04395604395604396,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
44,2,0.04395604395604396,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f3, g: g1, h: h2])
45,1,0.04495504495504495,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
45,2,0.04495504495504495,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, f: f1, g: g1, h: h2])
46,1,0.04595404595404595,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
46,2,0.04595404595404595,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g1, h: h2])
47,1,0.04695304695304695,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
47,2,0.04695304695304695,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g3, h: h1])
48,1,0.04795204795204795,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
48,2,0.04795204795204795,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e1, f: f1, g: g2, h: h2])
49,1,0.04895104895104895,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
49,2,0.04895104895104895,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d3, e: e2, f: f1, g: g3, h: h1])
50,1,0.04995004995004995,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
50,2,0.04995004995004995,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
51,1,0.05094905094905095,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
51,2,0.05094905094905095,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e1, f: f1, g: g1, h: h1])
52,1,0.05194805194805195,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
52,2,0.05194805194805195,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g3, h: h2])
53,1,0.052947052947052944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
53,2,0.052947052947052944,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g3, h: h1])
54,1,0.053946053946053944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
54,2,0.053946053946053944,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, f: f1, g: g1, h: h2])
55,1,0.054945054945054944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
55,2,0.054945054945054944,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e1, f: f1, g: g1, h: h2])
56,1,0.055944055944055944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
56,2,0.055944055944055944,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g3, h: h1])
57,1,0.056943056943056944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
57,2,0.056943056943056944,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
58,1,0.057942057942057944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
58,2,0.057942057942057944,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g3, h: h1])
59,1,0.058941058941058944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
59,2,0.058941058941058944,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g3, h: h2])
60,1,0.059940059940059943,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
60,2,0.059940059940059943,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f2, g: g1, h: h2])
61,1,0.060939060939060936,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
61,2,0.060939060939060936,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f2, g: g1, h: h1])
62,1,0.061938061938061936,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
62,2,0.061938061938061936,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g3, h: h1])
63,1,0.06293706293706294,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
63,2,0.06293706293706294,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g2, h: h2])
64,1,0.06393606393606394,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
64,2,0.06393606393606394,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h2])
65,1,0.06493506493506493,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
65,2,0.06493506493506493,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f2, g: g1, h: h1])
66,1,0.06593406593406594,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
66,2,0.06593406593406594,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, f: f1, g: g1, h: h1])
67,1,0.06693306693306693,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
67,2,0.06693306693306693,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f2, g: g1, h: h1])
68,1,0.06793206793206794,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
68,2,0.06793206793206794,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g1, h: h3])
69,1,0.06893106893106893,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
69,2,0.06893106893106893,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d3, e: e2, f: f1, g: g1, h: h2])
70,1,0.06993006993006994,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
70,2,0.06993006993006994,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g2, h: h2])
71,1,0.07092907092907093,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
71,2,0.07092907092907093,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g1, h: h3])
72,1,0.07192807192807193,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
72,2,0.07192807192807193,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g1, h: h2])
73,1,0.07292707292707293,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
73,2,0.07292707292707293,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g2, h: h2])
74,1,0.07392607392607392,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
74,2,0.07392607392607392,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f2, g: g1, h: h2])
75,1,0.07492507492507493,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
75,2,0.07492507492507493,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f1, g: g2, h: h2])
76,1,0.07592407592407592,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
76,2,0.07592407592407592,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f3, g: g1, h: h2])
77,1,0.07692307692307693,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
77,2,0.07692307692307693,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, f: f1, g: g1, h: h2])
78,1,0.07792207792207792,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
78,2,0.07792207792207792,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d3, e: e2, f: f1, g: g1, h: h2])
79,1,0.07892107892107893,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
79,2,0.07892107892107893,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d3, e: e2, f: f1, g: g1, h: h1])
80,1,0.07992007992007992,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
80,2,0.07992007992007992,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f3, g: g1, h: h1])
81,1,0.08091908091908091,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
81,2,0.08091908091908091,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, f: f3, g: g1, h: h1])
82,1,0.08191808191808192,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
82,2,0.08191808191808192,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g2, h: h2])
83,1,0.08291708291708291,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
83,2,0.08291708291708291,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e2, f: f1, g: g2, h: h1])
84,1,0.08391608391608392,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
84,2,0.08391608391608392,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, f: f1, g: g1, h: h1])
