1,1,9.99000999000999E-4,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
371,1,0.3706293706293706,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
371,2,0.3706293706293706,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
372,1,0.37162837162837165,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
372,2,0.37162837162837165,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
373,1,0.3726273726273726,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
373,2,0.3726273726273726,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
374,1,0.37362637362637363,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
374,2,0.37362637362637363,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
375,1,0.37462537462537465,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
375,2,0.37462537462537465,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
376,1,0.3756243756243756,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
376,2,0.3756243756243756,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
377,1,0.37662337662337664,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
377,2,0.37662337662337664,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
378,1,0.3776223776223776,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
378,2,0.3776223776223776,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
379,1,0.3786213786213786,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
379,2,0.3786213786213786,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
380,1,0.37962037962037964,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
380,2,0.37962037962037964,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
381,1,0.3806193806193806,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
381,2,0.3806193806193806,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
382,1,0.38161838161838163,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
382,2,0.38161838161838163,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
383,1,0.3826173826173826,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
383,2,0.3826173826173826,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
384,1,0.3836163836163836,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
384,2,0.3836163836163836,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
385,1,0.38461538461538464,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
385,2,0.38461538461538464,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
386,1,0.3856143856143856,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
386,2,0.3856143856143856,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
387,1,0.3866133866133866,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
387,2,0.3866133866133866,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
388,1,0.3876123876123876,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
388,2,0.3876123876123876,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
389,1,0.3886113886113886,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
389,2,0.3886113886113886,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
390,1,0.38961038961038963,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
390,2,0.38961038961038963,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
391,1,0.3906093906093906,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
391,2,0.3906093906093906,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
392,1,0.3916083916083916,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
392,2,0.3916083916083916,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
393,1,0.3926073926073926,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
393,2,0.3926073926073926,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
394,1,0.3936063936063936,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
394,2,0.3936063936063936,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
395,1,0.3946053946053946,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
395,2,0.3946053946053946,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
396,1,0.3956043956043956,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
396,2,0.3956043956043956,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
397,1,0.3966033966033966,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
397,2,0.3966033966033966,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
398,1,0.39760239760239763,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
398,2,0.39760239760239763,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
399,1,0.3986013986013986,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
399,2,0.3986013986013986,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
400,1,0.3996003996003996,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
400,2,0.3996003996003996,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
401,1,0.4005994005994006,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
401,2,0.4005994005994006,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
402,1,0.4015984015984016,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
402,2,0.4015984015984016,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
403,1,0.4025974025974026,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
403,2,0.4025974025974026,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
404,1,0.4035964035964036,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
404,2,0.4035964035964036,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
405,1,0.4045954045954046,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
405,2,0.4045954045954046,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
406,1,0.40559440559440557,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
406,2,0.40559440559440557,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
407,1,0.4065934065934066,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
407,2,0.4065934065934066,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
408,1,0.4075924075924076,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
408,2,0.4075924075924076,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
409,1,0.4085914085914086,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
409,2,0.4085914085914086,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
410,1,0.4095904095904096,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
410,2,0.4095904095904096,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
411,1,0.41058941058941056,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
411,2,0.41058941058941056,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
412,1,0.4115884115884116,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
412,2,0.4115884115884116,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
413,1,0.4125874125874126,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
413,2,0.4125874125874126,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
414,1,0.41358641358641357,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
414,2,0.41358641358641357,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
415,1,0.4145854145854146,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
415,2,0.4145854145854146,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
416,1,0.4155844155844156,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
416,2,0.4155844155844156,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
417,1,0.4165834165834166,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
417,2,0.4165834165834166,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
418,1,0.4175824175824176,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
418,2,0.4175824175824176,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
419,1,0.41858141858141856,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
419,2,0.41858141858141856,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
420,1,0.4195804195804196,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
420,2,0.4195804195804196,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
421,1,0.4205794205794206,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
421,2,0.4205794205794206,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
422,1,0.42157842157842157,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
422,2,0.42157842157842157,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
423,1,0.4225774225774226,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
423,2,0.4225774225774226,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
424,1,0.42357642357642356,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
424,2,0.42357642357642356,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
425,1,0.4245754245754246,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
425,2,0.4245754245754246,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
426,1,0.4255744255744256,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
426,2,0.4255744255744256,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
427,1,0.42657342657342656,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
427,2,0.42657342657342656,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
428,1,0.4275724275724276,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
428,2,0.4275724275724276,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
429,1,0.42857142857142855,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
429,2,0.42857142857142855,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
430,1,0.42957042957042957,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
430,2,0.42957042957042957,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
431,1,0.4305694305694306,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
431,2,0.4305694305694306,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
432,1,0.43156843156843155,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
432,2,0.43156843156843155,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
433,1,0.4325674325674326,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
433,2,0.4325674325674326,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
434,1,0.43356643356643354,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
434,2,0.43356643356643354,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
435,1,0.43456543456543456,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
435,2,0.43456543456543456,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
436,1,0.4355644355644356,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
436,2,0.4355644355644356,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
437,1,0.43656343656343655,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
437,2,0.43656343656343655,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
438,1,0.43756243756243757,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
438,2,0.43756243756243757,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
439,1,0.4385614385614386,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
439,2,0.4385614385614386,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
440,1,0.43956043956043955,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
440,2,0.43956043956043955,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
441,1,0.4405594405594406,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
441,2,0.4405594405594406,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
442,1,0.44155844155844154,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
442,2,0.44155844155844154,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
443,1,0.44255744255744256,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
443,2,0.44255744255744256,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
444,1,0.4435564435564436,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
444,2,0.4435564435564436,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
445,1,0.44455544455544455,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
445,2,0.44455544455544455,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
446,1,0.44555444555444557,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
446,2,0.44555444555444557,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
447,1,0.44655344655344653,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
447,2,0.44655344655344653,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
448,1,0.44755244755244755,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
448,2,0.44755244755244755,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
449,1,0.4485514485514486,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
449,2,0.4485514485514486,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
450,1,0.44955044955044954,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
450,2,0.44955044955044954,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
451,1,0.45054945054945056,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
451,2,0.45054945054945056,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
452,1,0.4515484515484515,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
452,2,0.4515484515484515,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
453,1,0.45254745254745254,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
453,2,0.45254745254745254,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
454,1,0.45354645354645357,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
454,2,0.45354645354645357,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
455,1,0.45454545454545453,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
455,2,0.45454545454545453,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
456,1,0.45554445554445555,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
456,2,0.45554445554445555,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
457,1,0.4565434565434565,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
457,2,0.4565434565434565,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
458,1,0.45754245754245754,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
458,2,0.45754245754245754,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
459,1,0.45854145854145856,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
459,2,0.45854145854145856,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
460,1,0.4595404595404595,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
460,2,0.4595404595404595,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
461,1,0.46053946053946054,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
461,2,0.46053946053946054,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
462,1,0.46153846153846156,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
462,2,0.46153846153846156,BoulwareNegotiationParty@1,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
463,1,0.46253746253746253,shimizu_agent@0,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
